stimulus,correct_answer,correct_1,bedrooms_1,living_rooms_1,kitchens_1,kitchens_2,living_rooms_2,bedrooms_2,subject_id,task,block_total,block_scene,trial_block,trial_total,target_cat,category,cond_cat,cond_mem,conceptual,perceptual,typicality,n,p_typicality,p_conceptual,p_perceptual,r_typicality,r_conceptual,r_perceptual,cat_training_trials.thisRepN,cat_training_trials.thisTrialN,cat_training_trials.thisN,cat_training_trials.thisIndex,memo_training_trials.thisRepN,memo_training_trials.thisTrialN,memo_training_trials.thisN,memo_training_trials.thisIndex,categorization_trials.thisRepN,categorization_trials.thisTrialN,categorization_trials.thisN,categorization_trials.thisIndex,kitchen_a_categorization_trials.thisRepN,kitchen_a_categorization_trials.thisTrialN,kitchen_a_categorization_trials.thisN,kitchen_a_categorization_trials.thisIndex,kitchen_a_memotest.thisRepN,kitchen_a_memotest.thisTrialN,kitchen_a_memotest.thisN,kitchen_a_memotest.thisIndex,kitchen_b_categorization_trials.thisRepN,kitchen_b_categorization_trials.thisTrialN,kitchen_b_categorization_trials.thisN,kitchen_b_categorization_trials.thisIndex,kitchen_b_memotest.thisRepN,kitchen_b_memotest.thisTrialN,kitchen_b_memotest.thisN,kitchen_b_memotest.thisIndex,living_a_categorization_trials.thisRepN,living_a_categorization_trials.thisTrialN,living_a_categorization_trials.thisN,living_a_categorization_trials.thisIndex,living_a_memotest.thisRepN,living_a_memotest.thisTrialN,living_a_memotest.thisN,living_a_memotest.thisIndex,living_b_categorization_trials.thisRepN,living_b_categorization_trials.thisTrialN,living_b_categorization_trials.thisN,living_b_categorization_trials.thisIndex,living_b_memotest.thisRepN,living_b_memotest.thisTrialN,living_b_memotest.thisN,living_b_memotest.thisIndex,bed_a_categorization_trials.thisRepN,bed_a_categorization_trials.thisTrialN,bed_a_categorization_trials.thisN,bed_a_categorization_trials.thisIndex,bed_a_memotest.thisRepN,bed_a_memotest.thisTrialN,bed_a_memotest.thisN,bed_a_memotest.thisIndex,bed_b_categorization_trials.thisRepN,bed_b_categorization_trials.thisTrialN,bed_b_categorization_trials.thisN,bed_b_categorization_trials.thisIndex,bed_b_memotest.thisRepN,bed_b_memotest.thisTrialN,bed_b_memotest.thisN,bed_b_memotest.thisIndex,thisRow.t,notes,instructions_cat_2.started,instructions_cat_2.stopped,cat_training_key.keys,cat_training_key.corr,cat_training_key.rt,cat_training_key.duration,memo_training_slider_key_resp.keys,memo_training_slider_key_resp.rt,memo_training_slider_key_resp.duration,bed_b_text_2.started,bed_b_block_no.started,bed_picture_image.started,bed_picture_resp.keys,bed_picture_resp.corr,bed_picture_resp.rt,bed_picture_resp.duration,bed_picture_image.stopped,memotest_task_slider_key_resp.keys,memotest_task_slider_key_resp.rt,memotest_task_slider_key_resp.duration,kitchen_fix.started,kitchen_picture_resp.keys,kitchen_picture_resp.corr,kitchen_picture_resp.rt,kitchen_picture_resp.duration,living_a_text_2.started,living_a_block_no.started,living_picture_image.started,living_picture_resp.keys,living_picture_resp.corr,living_picture_resp.rt,living_picture_resp.duration,living_picture_image.stopped,bed_a_text_2.started,bed_a_block_no.started,living_b_text_2.started,living_b_block_no.started,vpcode,participant,Alter,Geschlecht,Haendigkeit,date,expName,psychopyVersion,frameRate,expStart,
stimuli/img_5p2ql.png,j,,0,0,0,0,0,1,1,categorization,1,2,5,340,bedrooms,bedrooms,target,None,89.19565217391305,72.52173913043478,80.8586956521739,46,10,10,10,10,10,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,4,,,,,151.1943108330015,,,,,,,,,,,,,152.3338862080127,j,1,152.74784279201413,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_z3yzz.png,j,,0,0,0,0,0,1,1,categorization,1,2,22,357,bedrooms,bedrooms,target,None,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,21,,,,,152.76154745800886,,,,,,,,,,,,,154.31032333301846,j,1,154.65243449999252,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_v8dra.png,j,,0,0,0,0,0,1,1,categorization,1,2,11,346,bedrooms,bedrooms,target,None,61.77272727272727,38.79545454545455,50.28409090909091,44,3,3,3,3,4,3,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,10,,,,,154.67042179201962,,,,,,,,,,,,,156.434676917037,j,1,157.0131492500077,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_g7870.png,f,,0,0,0,0,0,1,1,categorization,1,2,14,349,bedrooms,kitchens,distractor,None,68.70967741935483,44.2258064516129,56.46774193548387,31,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,13,,,,,157.02801904198714,,,,,,,,,,,,,158.10220733302413,j,0,158.430240583024,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_73pyk.png,f,,0,0,0,0,0,1,1,categorization,1,2,3,338,bedrooms,living_rooms,distractor,None,69.27659574468085,47.27659574468085,58.27659574468085,47,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,2,,,,,158.46120495803189,,,,,,,,,,,,,159.68551583302906,j,0,160.17997450003168,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_d0k76.png,f,,0,0,0,0,0,1,1,categorization,1,2,12,347,bedrooms,kitchens,distractor,None,67.0909090909091,46.3030303030303,56.6969696969697,33,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,11,,,,,160.1974617500091,,,,,,,,,,,,,162.0749246670166,j,0,162.62376212503295,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_jivhq.png,j,,0,0,0,0,0,1,1,categorization,1,2,26,361,bedrooms,bedrooms,target,None,37,22.26530612244898,29.63265306122449,49,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,25,,,,,162.63810191699304,,,,,,,,,,,,,164.3840183329885,j,1,164.74985166703118,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_ose78.png,j,,0,0,0,0,0,1,1,categorization,1,2,2,337,bedrooms,bedrooms,target,None,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,1,,,,,164.7642212919891,,,,,,,,,,,,,166.00190195802134,j,1,166.36721641698387,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_fqgem.png,j,,0,0,0,0,0,1,1,categorization,1,2,25,360,bedrooms,bedrooms,target,None,80.75,61.475,71.1125,40,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,24,,,,,166.38107716699596,,,,,,,,,,,,,168.07440862501971,j,1,168.48751741700107,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2pk6v.png,j,,0,0,0,0,0,1,1,categorization,1,2,10,345,bedrooms,bedrooms,target,None,85.08108108108108,66.16216216216216,75.62162162162161,37,9,9,9,9,9,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,9,,,,,168.50535454199417,,,,,,,,,,,,,169.90144874999532,j,1,None,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_xy930.png,f,,0,0,0,0,0,1,1,categorization,1,2,20,355,bedrooms,living_rooms,distractor,None,70.5952380952381,49.47619047619047,60.03571428571429,42,6,6,6,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,19,,,,,170.40349337499356,,,,,,,,,,,,,171.71920379198855,j,0,172.43123616703087,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_gbypq.png,j,,0,0,0,0,0,1,1,categorization,1,2,6,341,bedrooms,bedrooms,target,None,76.275,51.925,64.1,40,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,5,,,,,172.46167804201832,,,,,,,,,,,,,173.83500650001224,j,1,174.4204490419943,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_9pfbj.png,j,,0,0,0,0,0,1,1,categorization,1,2,18,353,bedrooms,bedrooms,target,None,91.27272727272727,80.0909090909091,85.68181818181819,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,17,,,,,174.43744770798367,,,,,,,,,,,,,176.1235784580349,j,1,176.34721362503478,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_aweye.png,j,,0,0,0,0,0,1,1,categorization,1,2,7,342,bedrooms,bedrooms,target,None,53.42105263157895,31.84210526315789,42.63157894736842,38,2,2,2,3,3,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,6,,,,,176.45332454203162,,,,,,,,,,,,,177.53953437501332,j,1,178.49712150002597,None,178.28481250000186,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_yteqw.png,j,,0,0,0,0,0,1,1,categorization,1,2,19,354,bedrooms,bedrooms,target,None,66.83783783783784,43.78378378378378,55.31081081081081,37,4,4,4,5,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,18,,,,,178.51238391699735,,,,,,,,,,,,,180.18499741703272,j,1,None,None,,,,,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_anzgh.png,j,,0,0,0,0,0,1,1,memory,1,2,1,362,bedrooms,bedrooms,target,old,75.10526315789474,55.76315789473684,65.4342105263158,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,180.66207087499788,,,,,,,,,,,,,,,,,,,j,188.10513216699474,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_ose78.png,j,,0,0,0,0,0,1,1,memory,1,2,2,363,bedrooms,bedrooms,target,old,80.19444444444444,60.25,70.22222222222223,36,8,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,188.12871474999702,,,,,,,,,,,,,,,,,,,j,190.26271550002275,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_t4hvr.png,j,,0,0,0,0,0,1,1,memory,1,2,3,364,bedrooms,bedrooms,target,old,61.69230769230769,39.76923076923077,50.73076923076923,39,3,3,3,4,3,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,190.28663170803338,,,,,,,,,,,,,,,,,,,j,191.6856054579839,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_qbdgm.png,f,,0,0,0,0,0,1,1,memory,1,2,4,365,bedrooms,bedrooms,None,new,76.88095238095238,60.40476190476191,68.64285714285714,42,7,7,7,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,191.70016741700238,,,,,,,,,,,,,,,,,,,j,193.71543099998962,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_sfh4b.png,f,,0,0,0,0,0,1,1,memory,1,2,5,366,bedrooms,bedrooms,None,new,69.06521739130434,49.54347826086956,59.30434782608695,46,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,193.7283734169905,,,,,,,,,,,,,,,,,,,j,195.511248625,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2pnl2.png,j,,0,0,0,0,0,1,1,memory,1,2,6,367,bedrooms,bedrooms,target,old,6.621621621621622,7.135135135135135,6.878378378378379,37,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,195.56691566703375,,,,,,,,,,,,,,,,,,,j,197.33667433302617,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_i7vab.png,f,,0,0,0,0,0,1,1,memory,1,2,7,368,bedrooms,bedrooms,None,new,86.4,67.8,77.1,35,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,197.4622008749866,,,,,,,,,,,,,,,,,,,k,199.98150500003248,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_jge7p.png,f,,0,0,0,0,0,1,1,memory,1,2,8,369,bedrooms,bedrooms,None,new,90.42424242424242,75.63636363636364,83.03030303030303,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,7,199.9952802080079,,,,,,,,,,,,,,,,,,,j,201.8095806670026,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_jivhq.png,j,,0,0,0,0,0,1,1,memory,1,2,9,370,bedrooms,bedrooms,target,old,37,22.26530612244898,29.63265306122449,49,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,201.8291424580384,,,,,,,,,,,,,,,,,,,j,203.5915791669977,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_9pfbj.png,j,,0,0,0,0,0,1,1,memory,1,2,10,371,bedrooms,bedrooms,target,old,91.27272727272727,80.0909090909091,85.68181818181819,33,10,10,10,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,203.60662583302474,,,,,,,,,,,,,,,,,,,j,205.63153808302013,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_9z99v.png,f,,0,0,0,0,0,1,1,memory,1,2,11,372,bedrooms,bedrooms,None,new,81.15625,64.78125,72.96875,32,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,10,205.65042925003218,,,,,,,,,,,,,,,,,,,j,207.17551987501793,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_2pk6v.png,j,,0,0,0,0,0,1,1,memory,1,2,12,373,bedrooms,bedrooms,target,old,85.08108108108108,66.16216216216216,75.62162162162161,37,9,9,9,9,9,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,207.1961695420323,,,,,,,,,,,,,,,,,,,j,209.08892241702415,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_5p2ql.png,j,,0,0,0,0,0,1,1,memory,1,2,13,374,bedrooms,bedrooms,target,old,89.19565217391305,72.52173913043478,80.8586956521739,46,10,10,10,10,10,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,209.10222170798806,,,,,,,,,,,,,,,,,,,j,210.9981890420313,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_yteqw.png,j,,0,0,0,0,0,1,1,memory,1,2,14,375,bedrooms,bedrooms,target,old,66.83783783783784,43.78378378378378,55.31081081081081,37,4,4,4,5,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,13,211.0129214170156,,,,,,,,,,,,,,,,,,,j,212.58950875001028,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_sltwe.png,f,,0,0,0,0,0,1,1,memory,1,2,15,376,bedrooms,bedrooms,None,new,72.025,46.875,59.45,40,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,14,212.61300829198444,,,,,,,,,,,,,,,,,,,j,213.91526112501742,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_zv0dq.png,f,,0,0,0,0,0,1,1,memory,1,2,16,377,bedrooms,bedrooms,None,new,76.86842105263158,52.71052631578947,64.78947368421052,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,15,214.0644405420171,,,,,,,,,,,,,,,,,,,j,215.17135850002524,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_3bxjb.png,j,,0,0,0,0,0,1,1,memory,1,2,17,378,bedrooms,bedrooms,target,old,87.28571428571429,72.65714285714286,79.97142857142858,35,10,10,10,9,9,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,16,215.20611962501425,,,,,,,,,,,,,,,,,,,j,216.68189008301124,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_6ddrx.png,f,,0,0,0,0,0,1,1,memory,1,2,18,379,bedrooms,bedrooms,None,new,82.2,63.68571428571428,72.94285714285715,35,8,8,8,8,8,8,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,17,216.9635994170094,,,,,,,,,,,,,,,,,,,j,217.78580479201628,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/catch_04_supermarket.jpg,f,,0,0,0,0,0,1,1,memory,1,2,19,380,bedrooms,None,None,catch,None,None,None,None,None,None,None,None,None,None,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,218.0701269999845,,,,,,,,,,,,,,,,,,,j,218.39925204199972,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bntrh.png,f,,0,0,0,0,0,1,1,memory,1,2,20,381,bedrooms,bedrooms,None,new,76.07894736842105,53.36842105263158,64.72368421052632,38,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,19,219.33643266698346,,,,,,,,,,,,,,,,,,,j,219.73301249998622,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_gbypq.png,j,,0,0,0,0,0,1,1,memory,1,2,21,382,bedrooms,bedrooms,target,old,76.275,51.925,64.1,40,6,6,6,6,6,6,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,20,20,221.19797483301954,,,,,,,,,,,,,,,,,,,j,221.71590308303712,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_z3yzz.png,j,,0,0,0,0,0,1,1,memory,1,2,22,383,bedrooms,bedrooms,target,old,71.71052631578948,49.81578947368421,60.76315789473685,38,5,5,5,5,5,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,21,21,222.89713895804016,,,,,,,,,,,,,,,,,,,j,223.50472108303802,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_65cdi.png,f,,0,0,0,0,0,1,1,memory,1,2,23,384,bedrooms,bedrooms,None,new,46.92307692307692,27,36.96153846153846,39,2,2,2,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,22,224.7218615830061,,,,,,,,,,,,,,,,,,,j,225.10906866699224,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_ic3os.png,j,,0,0,0,0,0,1,1,memory,1,2,24,385,bedrooms,bedrooms,target,old,84.79069767441861,66.16279069767442,75.47674418604652,43,9,9,9,8,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,23,23,23,226.58076695800992,,,,,,,,,,,,,,,,,,,j,228.77294695802266,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_bklr1.png,f,,0,0,0,0,0,1,1,memory,1,2,25,386,bedrooms,bedrooms,None,new,86.54761904761905,67.73809523809524,77.14285714285714,42,9,9,9,9,9,9,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,24,24,24,228.7854948330205,,,,,,,,,,,,,,,,,,,j,230.8737506250036,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_o37la.png,f,,0,0,0,0,0,1,1,memory,1,2,26,387,bedrooms,bedrooms,None,new,65.24324324324324,42.78378378378378,54.01351351351352,37,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,25,25,25,230.890173916996,,,,,,,,,,,,,,,,,,,j,233.15440866700374,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_cgdyc.png,j,,0,0,0,0,0,1,1,memory,1,2,27,388,bedrooms,bedrooms,target,old,32.93023255813954,14.04651162790698,23.48837209302326,43,1,1,1,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,26,233.1682657499914,,,,,,,,,,,,,,,,,,,j,235.10134237504099,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
stimuli/img_badai.png,f,,0,0,0,0,0,1,1,memory,1,2,28,389,bedrooms,bedrooms,None,new,63.97435897435897,43.38461538461539,53.67948717948718,39,4,4,4,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,27,27,235.11362737498712,,,,,,,,,,,,,,,,,,,j,236.75012145802611,None,,,,,,,,,,,,,,,,,,,1,,,,2024-06-18_12h23.11.127,SceneCat_2023_2_key_resp,2024.1.1,None,2024-06-18 12h23.58.114316 +0200,
